,date,year,month,day,weekday,weekday_name,weeknumber,is_weekend,is_business_day,is_holiday,holiday_name
1273,2020-06-27,2020,6,27,6,Saturday,26,1,0,0,
1274,2020-06-28,2020,6,28,7,Sunday,26,1,0,0,
1275,2020-06-29,2020,6,29,1,Monday,27,0,1,0,
1276,2020-06-30,2020,6,30,2,Tuesday,27,0,1,0,
1277,2020-07-01,2020,7,1,3,Wednesday,27,0,1,0,
1278,2020-07-02,2020,7,2,4,Thursday,27,0,1,0,
1279,2020-07-03,2020,7,3,5,Friday,27,0,1,0,
1280,2020-07-04,2020,7,4,6,Saturday,27,1,0,0,
1281,2020-07-05,2020,7,5,7,Sunday,27,1,0,0,
1282,2020-07-06,2020,7,6,1,Monday,28,0,1,0,
1283,2020-07-07,2020,7,7,2,Tuesday,28,0,1,0,
1284,2020-07-08,2020,7,8,3,Wednesday,28,0,1,0,
1285,2020-07-09,2020,7,9,4,Thursday,28,0,1,0,
1286,2020-07-10,2020,7,10,5,Friday,28,0,1,0,
1287,2020-07-11,2020,7,11,6,Saturday,28,1,0,0,
1288,2020-07-12,2020,7,12,7,Sunday,28,1,0,0,
1289,2020-07-13,2020,7,13,1,Monday,29,0,1,0,
1290,2020-07-14,2020,7,14,2,Tuesday,29,0,1,0,
1291,2020-07-15,2020,7,15,3,Wednesday,29,0,0,1, Demokrasi ve Milli Birlik Günü
1292,2020-07-16,2020,7,16,4,Thursday,29,0,1,0,
1293,2020-07-17,2020,7,17,5,Friday,29,0,1,0,
1294,2020-07-18,2020,7,18,6,Saturday,29,1,0,0,
1295,2020-07-19,2020,7,19,7,Sunday,29,1,0,0,
1296,2020-07-20,2020,7,20,1,Monday,30,0,1,0,
1297,2020-07-21,2020,7,21,2,Tuesday,30,0,1,0,
1298,2020-07-22,2020,7,22,3,Wednesday,30,0,1,0,
1299,2020-07-23,2020,7,23,4,Thursday,30,0,1,0,
1300,2020-07-24,2020,7,24,5,Friday,30,0,1,0,
1301,2020-07-25,2020,7,25,6,Saturday,30,1,0,0,
1302,2020-07-26,2020,7,26,7,Sunday,30,1,0,0,
1303,2020-07-27,2020,7,27,1,Monday,31,0,1,0,
1304,2020-07-28,2020,7,28,2,Tuesday,31,0,1,0,
1305,2020-07-29,2020,7,29,3,Wednesday,31,0,1,0,
1306,2020-07-30,2020,7,30,4,Thursday,31,0,0,1, Kurban Bayramı Arifesi
1307,2020-07-31,2020,7,31,5,Friday,31,0,0,1, Kurban Bayramı
1308,2020-08-01,2020,8,1,6,Saturday,31,1,0,1, Kurban Bayramı
1309,2020-08-02,2020,8,2,7,Sunday,31,1,0,1, Kurban Bayramı
1310,2020-08-03,2020,8,3,1,Monday,32,0,0,1, Kurban Bayramı
1311,2020-08-04,2020,8,4,2,Tuesday,32,0,1,0,
1312,2020-08-05,2020,8,5,3,Wednesday,32,0,1,0,
1313,2020-08-06,2020,8,6,4,Thursday,32,0,1,0,
1314,2020-08-07,2020,8,7,5,Friday,32,0,1,0,
1315,2020-08-08,2020,8,8,6,Saturday,32,1,0,0,
1316,2020-08-09,2020,8,9,7,Sunday,32,1,0,0,
1317,2020-08-10,2020,8,10,1,Monday,33,0,1,0,
1318,2020-08-11,2020,8,11,2,Tuesday,33,0,1,0,
1319,2020-08-12,2020,8,12,3,Wednesday,33,0,1,0,
1320,2020-08-13,2020,8,13,4,Thursday,33,0,1,0,
1321,2020-08-14,2020,8,14,5,Friday,33,0,1,0,
1322,2020-08-15,2020,8,15,6,Saturday,33,1,0,0,
1323,2020-08-16,2020,8,16,7,Sunday,33,1,0,0,
1324,2020-08-17,2020,8,17,1,Monday,34,0,1,0,
1325,2020-08-18,2020,8,18,2,Tuesday,34,0,1,0,
1326,2020-08-19,2020,8,19,3,Wednesday,34,0,1,0,
1327,2020-08-20,2020,8,20,4,Thursday,34,0,1,0,
1328,2020-08-21,2020,8,21,5,Friday,34,0,1,0,
1329,2020-08-22,2020,8,22,6,Saturday,34,1,0,0,
1330,2020-08-23,2020,8,23,7,Sunday,34,1,0,0,
1331,2020-08-24,2020,8,24,1,Monday,35,0,1,0,
1332,2020-08-25,2020,8,25,2,Tuesday,35,0,1,0,
1333,2020-08-26,2020,8,26,3,Wednesday,35,0,1,0,
1334,2020-08-27,2020,8,27,4,Thursday,35,0,1,0,
1335,2020-08-28,2020,8,28,5,Friday,35,0,1,0,
1336,2020-08-29,2020,8,29,6,Saturday,35,1,0,0,
1337,2020-08-30,2020,8,30,7,Sunday,35,1,0,1, Zafer Bayramı
1338,2020-08-31,2020,8,31,1,Monday,36,0,1,0,
1339,2020-09-01,2020,9,1,2,Tuesday,36,0,1,0,
1340,2020-09-02,2020,9,2,3,Wednesday,36,0,1,0,
1341,2020-09-03,2020,9,3,4,Thursday,36,0,1,0,
1342,2020-09-04,2020,9,4,5,Friday,36,0,1,0,
1343,2020-09-05,2020,9,5,6,Saturday,36,1,0,0,
1344,2020-09-06,2020,9,6,7,Sunday,36,1,0,0,
1345,2020-09-07,2020,9,7,1,Monday,37,0,1,0,
1346,2020-09-08,2020,9,8,2,Tuesday,37,0,1,0,
1347,2020-09-09,2020,9,9,3,Wednesday,37,0,1,0,
1348,2020-09-10,2020,9,10,4,Thursday,37,0,1,0,
1349,2020-09-11,2020,9,11,5,Friday,37,0,1,0,
1350,2020-09-12,2020,9,12,6,Saturday,37,1,0,0,
1351,2020-09-13,2020,9,13,7,Sunday,37,1,0,0,
1352,2020-09-14,2020,9,14,1,Monday,38,0,1,0,
1353,2020-09-15,2020,9,15,2,Tuesday,38,0,1,0,
1354,2020-09-16,2020,9,16,3,Wednesday,38,0,1,0,
1355,2020-09-17,2020,9,17,4,Thursday,38,0,1,0,
1356,2020-09-18,2020,9,18,5,Friday,38,0,1,0,
1357,2020-09-19,2020,9,19,6,Saturday,38,1,0,0,
1358,2020-09-20,2020,9,20,7,Sunday,38,1,0,0,
1359,2020-09-21,2020,9,21,1,Monday,39,0,1,0,
1360,2020-09-22,2020,9,22,2,Tuesday,39,0,1,0,
1361,2020-09-23,2020,9,23,3,Wednesday,39,0,1,0,
1362,2020-09-24,2020,9,24,4,Thursday,39,0,1,0,
1363,2020-09-25,2020,9,25,5,Friday,39,0,1,0,
1364,2020-09-26,2020,9,26,6,Saturday,39,1,0,0,
1365,2020-09-27,2020,9,27,7,Sunday,39,1,0,0,
1366,2020-09-28,2020,9,28,1,Monday,40,0,1,0,
1367,2020-09-29,2020,9,29,2,Tuesday,40,0,1,0,
1368,2020-09-30,2020,9,30,3,Wednesday,40,0,1,0,
1369,2020-10-01,2020,10,1,4,Thursday,40,0,1,0,
1370,2020-10-02,2020,10,2,5,Friday,40,0,1,0,
1371,2020-10-03,2020,10,3,6,Saturday,40,1,0,0,
1372,2020-10-04,2020,10,4,7,Sunday,40,1,0,0,
1373,2020-10-05,2020,10,5,1,Monday,41,0,1,0,
1374,2020-10-06,2020,10,6,2,Tuesday,41,0,1,0,
1375,2020-10-07,2020,10,7,3,Wednesday,41,0,1,0,
1376,2020-10-08,2020,10,8,4,Thursday,41,0,1,0,
1377,2020-10-09,2020,10,9,5,Friday,41,0,1,0,
1378,2020-10-10,2020,10,10,6,Saturday,41,1,0,0,
1379,2020-10-11,2020,10,11,7,Sunday,41,1,0,0,
1380,2020-10-12,2020,10,12,1,Monday,42,0,1,0,
1381,2020-10-13,2020,10,13,2,Tuesday,42,0,1,0,
1382,2020-10-14,2020,10,14,3,Wednesday,42,0,1,0,
1383,2020-10-15,2020,10,15,4,Thursday,42,0,1,0,
1384,2020-10-16,2020,10,16,5,Friday,42,0,1,0,
1385,2020-10-17,2020,10,17,6,Saturday,42,1,0,0,
1386,2020-10-18,2020,10,18,7,Sunday,42,1,0,0,
1387,2020-10-19,2020,10,19,1,Monday,43,0,1,0,
1388,2020-10-20,2020,10,20,2,Tuesday,43,0,1,0,
1389,2020-10-21,2020,10,21,3,Wednesday,43,0,1,0,
1390,2020-10-22,2020,10,22,4,Thursday,43,0,1,0,
1391,2020-10-23,2020,10,23,5,Friday,43,0,1,0,
1392,2020-10-24,2020,10,24,6,Saturday,43,1,0,0,
1393,2020-10-25,2020,10,25,7,Sunday,43,1,0,0,
1394,2020-10-26,2020,10,26,1,Monday,44,0,1,0,
1395,2020-10-27,2020,10,27,2,Tuesday,44,0,1,0,
1396,2020-10-28,2020,10,28,3,Wednesday,44,0,0,1, Cumhuriyet Bayramı
1397,2020-10-29,2020,10,29,4,Thursday,44,0,0,1, Cumhuriyet Bayramı
1398,2020-10-30,2020,10,30,5,Friday,44,0,1,0,
1399,2020-10-31,2020,10,31,6,Saturday,44,1,0,0,
1400,2020-11-01,2020,11,1,7,Sunday,44,1,0,0,
1401,2020-11-02,2020,11,2,1,Monday,45,0,1,0,
1402,2020-11-03,2020,11,3,2,Tuesday,45,0,1,0,
1403,2020-11-04,2020,11,4,3,Wednesday,45,0,1,0,
1404,2020-11-05,2020,11,5,4,Thursday,45,0,1,0,
1405,2020-11-06,2020,11,6,5,Friday,45,0,1,0,
1406,2020-11-07,2020,11,7,6,Saturday,45,1,0,0,
1407,2020-11-08,2020,11,8,7,Sunday,45,1,0,0,
1408,2020-11-09,2020,11,9,1,Monday,46,0,1,0,
1409,2020-11-10,2020,11,10,2,Tuesday,46,0,1,0,
1410,2020-11-11,2020,11,11,3,Wednesday,46,0,1,0,
1411,2020-11-12,2020,11,12,4,Thursday,46,0,1,0,
1412,2020-11-13,2020,11,13,5,Friday,46,0,1,0,
1413,2020-11-14,2020,11,14,6,Saturday,46,1,0,0,
1414,2020-11-15,2020,11,15,7,Sunday,46,1,0,0,
1415,2020-11-16,2020,11,16,1,Monday,47,0,1,0,
1416,2020-11-17,2020,11,17,2,Tuesday,47,0,1,0,
1417,2020-11-18,2020,11,18,3,Wednesday,47,0,1,0,
1418,2020-11-19,2020,11,19,4,Thursday,47,0,1,0,
1419,2020-11-20,2020,11,20,5,Friday,47,0,1,0,
1420,2020-11-21,2020,11,21,6,Saturday,47,1,0,0,
1421,2020-11-22,2020,11,22,7,Sunday,47,1,0,0,
1422,2020-11-23,2020,11,23,1,Monday,48,0,1,0,
1423,2020-11-24,2020,11,24,2,Tuesday,48,0,1,0,
1424,2020-11-25,2020,11,25,3,Wednesday,48,0,1,0,
1425,2020-11-26,2020,11,26,4,Thursday,48,0,1,0,
1426,2020-11-27,2020,11,27,5,Friday,48,0,1,0,
1427,2020-11-28,2020,11,28,6,Saturday,48,1,0,0,
1428,2020-11-29,2020,11,29,7,Sunday,48,1,0,0,
1429,2020-11-30,2020,11,30,1,Monday,49,0,1,0,
1430,2020-12-01,2020,12,1,2,Tuesday,49,0,1,0,
1431,2020-12-02,2020,12,2,3,Wednesday,49,0,1,0,
1432,2020-12-03,2020,12,3,4,Thursday,49,0,1,0,
1433,2020-12-04,2020,12,4,5,Friday,49,0,1,0,
1434,2020-12-05,2020,12,5,6,Saturday,49,1,0,0,
1435,2020-12-06,2020,12,6,7,Sunday,49,1,0,0,
1436,2020-12-07,2020,12,7,1,Monday,50,0,1,0,
1437,2020-12-08,2020,12,8,2,Tuesday,50,0,1,0,
1438,2020-12-09,2020,12,9,3,Wednesday,50,0,1,0,
1439,2020-12-10,2020,12,10,4,Thursday,50,0,1,0,
1440,2020-12-11,2020,12,11,5,Friday,50,0,1,0,
1441,2020-12-12,2020,12,12,6,Saturday,50,1,0,0,
1442,2020-12-13,2020,12,13,7,Sunday,50,1,0,0,
1443,2020-12-14,2020,12,14,1,Monday,51,0,1,0,
1444,2020-12-15,2020,12,15,2,Tuesday,51,0,1,0,
1445,2020-12-16,2020,12,16,3,Wednesday,51,0,1,0,
1446,2020-12-17,2020,12,17,4,Thursday,51,0,1,0,
1447,2020-12-18,2020,12,18,5,Friday,51,0,1,0,
1448,2020-12-19,2020,12,19,6,Saturday,51,1,0,0,
1449,2020-12-20,2020,12,20,7,Sunday,51,1,0,0,
1450,2020-12-21,2020,12,21,1,Monday,52,0,1,0,
1451,2020-12-22,2020,12,22,2,Tuesday,52,0,1,0,
1452,2020-12-23,2020,12,23,3,Wednesday,52,0,1,0,
1453,2020-12-24,2020,12,24,4,Thursday,52,0,1,0,
1454,2020-12-25,2020,12,25,5,Friday,52,0,1,0,
1455,2020-12-26,2020,12,26,6,Saturday,52,1,0,0,
1456,2020-12-27,2020,12,27,7,Sunday,52,1,0,0,
1457,2020-12-28,2020,12,28,1,Monday,53,0,1,0,
1458,2020-12-29,2020,12,29,2,Tuesday,53,0,1,0,
1459,2020-12-30,2020,12,30,3,Wednesday,53,0,1,0,
1460,2020-12-31,2020,12,31,4,Thursday,53,0,1,0,
1461,2021-01-01,2020,1,1,5,Friday,53,0,0,1, Yılbaşı
1462,2021-01-02,2020,1,2,6,Saturday,53,1,0,0,
1463,2021-01-03,2020,1,3,7,Sunday,53,1,0,0,
1464,2021-01-04,2021,1,4,1,Monday,1,0,1,0,
1465,2021-01-05,2021,1,5,2,Tuesday,1,0,1,0,
1466,2021-01-06,2021,1,6,3,Wednesday,1,0,1,0,
1467,2021-01-07,2021,1,7,4,Thursday,1,0,1,0,
1468,2021-01-08,2021,1,8,5,Friday,1,0,1,0,
1469,2021-01-09,2021,1,9,6,Saturday,1,1,0,0,
1470,2021-01-10,2021,1,10,7,Sunday,1,1,0,0,
1471,2021-01-11,2021,1,11,1,Monday,2,0,1,0,
1472,2021-01-12,2021,1,12,2,Tuesday,2,0,1,0,
1473,2021-01-13,2021,1,13,3,Wednesday,2,0,1,0,
1474,2021-01-14,2021,1,14,4,Thursday,2,0,1,0,
1475,2021-01-15,2021,1,15,5,Friday,2,0,1,0,
1476,2021-01-16,2021,1,16,6,Saturday,2,1,0,0,
1477,2021-01-17,2021,1,17,7,Sunday,2,1,0,0,
1478,2021-01-18,2021,1,18,1,Monday,3,0,1,0,
1479,2021-01-19,2021,1,19,2,Tuesday,3,0,1,0,
1480,2021-01-20,2021,1,20,3,Wednesday,3,0,1,0,
1481,2021-01-21,2021,1,21,4,Thursday,3,0,1,0,
1482,2021-01-22,2021,1,22,5,Friday,3,0,1,0,
1483,2021-01-23,2021,1,23,6,Saturday,3,1,0,0,
1484,2021-01-24,2021,1,24,7,Sunday,3,1,0,0,
1485,2021-01-25,2021,1,25,1,Monday,4,0,1,0,
1486,2021-01-26,2021,1,26,2,Tuesday,4,0,1,0,
1487,2021-01-27,2021,1,27,3,Wednesday,4,0,1,0,
1488,2021-01-28,2021,1,28,4,Thursday,4,0,1,0,
1489,2021-01-29,2021,1,29,5,Friday,4,0,1,0,
1490,2021-01-30,2021,1,30,6,Saturday,4,1,0,0,
1491,2021-01-31,2021,1,31,7,Sunday,4,1,0,0,
1492,2021-02-01,2021,2,1,1,Monday,5,0,1,0,
1493,2021-02-02,2021,2,2,2,Tuesday,5,0,1,0,
1494,2021-02-03,2021,2,3,3,Wednesday,5,0,1,0,
1495,2021-02-04,2021,2,4,4,Thursday,5,0,1,0,
1496,2021-02-05,2021,2,5,5,Friday,5,0,1,0,
1497,2021-02-06,2021,2,6,6,Saturday,5,1,0,0,
1498,2021-02-07,2021,2,7,7,Sunday,5,1,0,0,
1499,2021-02-08,2021,2,8,1,Monday,6,0,1,0,
1500,2021-02-09,2021,2,9,2,Tuesday,6,0,1,0,
1501,2021-02-10,2021,2,10,3,Wednesday,6,0,1,0,
1502,2021-02-11,2021,2,11,4,Thursday,6,0,1,0,
1503,2021-02-12,2021,2,12,5,Friday,6,0,1,0,
1504,2021-02-13,2021,2,13,6,Saturday,6,1,0,0,
1505,2021-02-14,2021,2,14,7,Sunday,6,1,0,0,
1506,2021-02-15,2021,2,15,1,Monday,7,0,1,0,
1507,2021-02-16,2021,2,16,2,Tuesday,7,0,1,0,
1508,2021-02-17,2021,2,17,3,Wednesday,7,0,1,0,
1509,2021-02-18,2021,2,18,4,Thursday,7,0,1,0,
1510,2021-02-19,2021,2,19,5,Friday,7,0,1,0,
1511,2021-02-20,2021,2,20,6,Saturday,7,1,0,0,
1512,2021-02-21,2021,2,21,7,Sunday,7,1,0,0,
1513,2021-02-22,2021,2,22,1,Monday,8,0,1,0,
1514,2021-02-23,2021,2,23,2,Tuesday,8,0,1,0,
1515,2021-02-24,2021,2,24,3,Wednesday,8,0,1,0,
1516,2021-02-25,2021,2,25,4,Thursday,8,0,1,0,
1517,2021-02-26,2021,2,26,5,Friday,8,0,1,0,
1518,2021-02-27,2021,2,27,6,Saturday,8,1,0,0,
1519,2021-02-28,2021,2,28,7,Sunday,8,1,0,0,
1520,2021-03-01,2021,3,1,1,Monday,9,0,1,0,
1521,2021-03-02,2021,3,2,2,Tuesday,9,0,1,0,
1522,2021-03-03,2021,3,3,3,Wednesday,9,0,1,0,
1523,2021-03-04,2021,3,4,4,Thursday,9,0,1,0,
1524,2021-03-05,2021,3,5,5,Friday,9,0,1,0,
1525,2021-03-06,2021,3,6,6,Saturday,9,1,0,0,
1526,2021-03-07,2021,3,7,7,Sunday,9,1,0,0,
1527,2021-03-08,2021,3,8,1,Monday,10,0,1,0,
1528,2021-03-09,2021,3,9,2,Tuesday,10,0,1,0,
1529,2021-03-10,2021,3,10,3,Wednesday,10,0,1,0,
1530,2021-03-11,2021,3,11,4,Thursday,10,0,1,0,
1531,2021-03-12,2021,3,12,5,Friday,10,0,1,0,
1532,2021-03-13,2021,3,13,6,Saturday,10,1,0,0,
1533,2021-03-14,2021,3,14,7,Sunday,10,1,0,0,
1534,2021-03-15,2021,3,15,1,Monday,11,0,1,0,
1535,2021-03-16,2021,3,16,2,Tuesday,11,0,1,0,
1536,2021-03-17,2021,3,17,3,Wednesday,11,0,1,0,
1537,2021-03-18,2021,3,18,4,Thursday,11,0,1,0,
1538,2021-03-19,2021,3,19,5,Friday,11,0,1,0,
1539,2021-03-20,2021,3,20,6,Saturday,11,1,0,0,
1540,2021-03-21,2021,3,21,7,Sunday,11,1,0,0,
1541,2021-03-22,2021,3,22,1,Monday,12,0,1,0,
1542,2021-03-23,2021,3,23,2,Tuesday,12,0,1,0,
1543,2021-03-24,2021,3,24,3,Wednesday,12,0,1,0,
1544,2021-03-25,2021,3,25,4,Thursday,12,0,1,0,
1545,2021-03-26,2021,3,26,5,Friday,12,0,1,0,
1546,2021-03-27,2021,3,27,6,Saturday,12,1,0,0,
1547,2021-03-28,2021,3,28,7,Sunday,12,1,0,0,
1548,2021-03-29,2021,3,29,1,Monday,13,0,1,0,
1549,2021-03-30,2021,3,30,2,Tuesday,13,0,1,0,
1550,2021-03-31,2021,3,31,3,Wednesday,13,0,1,0,
1551,2021-04-01,2021,4,1,4,Thursday,13,0,1,0,
1552,2021-04-02,2021,4,2,5,Friday,13,0,1,0,
1553,2021-04-03,2021,4,3,6,Saturday,13,1,0,0,
1554,2021-04-04,2021,4,4,7,Sunday,13,1,0,0,
1555,2021-04-05,2021,4,5,1,Monday,14,0,1,0,
1556,2021-04-06,2021,4,6,2,Tuesday,14,0,1,0,
1557,2021-04-07,2021,4,7,3,Wednesday,14,0,1,0,
1558,2021-04-08,2021,4,8,4,Thursday,14,0,1,0,
1559,2021-04-09,2021,4,9,5,Friday,14,0,1,0,
1560,2021-04-10,2021,4,10,6,Saturday,14,1,0,0,
1561,2021-04-11,2021,4,11,7,Sunday,14,1,0,0,
1562,2021-04-12,2021,4,12,1,Monday,15,0,1,0,
1563,2021-04-13,2021,4,13,2,Tuesday,15,0,1,0,
1564,2021-04-14,2021,4,14,3,Wednesday,15,0,1,0,
1565,2021-04-15,2021,4,15,4,Thursday,15,0,1,0,
1566,2021-04-16,2021,4,16,5,Friday,15,0,1,0,
1567,2021-04-17,2021,4,17,6,Saturday,15,1,0,0,
1568,2021-04-18,2021,4,18,7,Sunday,15,1,0,0,
1569,2021-04-19,2021,4,19,1,Monday,16,0,1,0,
1570,2021-04-20,2021,4,20,2,Tuesday,16,0,1,0,
1571,2021-04-21,2021,4,21,3,Wednesday,16,0,1,0,
1572,2021-04-22,2021,4,22,4,Thursday,16,0,1,0,
1573,2021-04-23,2021,4,23,5,Friday,16,0,0,1, Ulusal Egemenlik ve Çocuk Bayramı
1574,2021-04-24,2021,4,24,6,Saturday,16,1,0,0,
1575,2021-04-25,2021,4,25,7,Sunday,16,1,0,0,
1576,2021-04-26,2021,4,26,1,Monday,17,0,1,0,
1577,2021-04-27,2021,4,27,2,Tuesday,17,0,1,0,
1578,2021-04-28,2021,4,28,3,Wednesday,17,0,1,0,
1579,2021-04-29,2021,4,29,4,Thursday,17,0,1,0,
1580,2021-04-30,2021,4,30,5,Friday,17,0,1,0,
1581,2021-05-01,2021,5,1,6,Saturday,17,1,0,1, Emek ve Dayanışma Günü
1582,2021-05-02,2021,5,2,7,Sunday,17,1,0,0,
1583,2021-05-03,2021,5,3,1,Monday,18,0,1,0,
1584,2021-05-04,2021,5,4,2,Tuesday,18,0,1,0,
1585,2021-05-05,2021,5,5,3,Wednesday,18,0,1,0,
1586,2021-05-06,2021,5,6,4,Thursday,18,0,1,0,
1587,2021-05-07,2021,5,7,5,Friday,18,0,1,0,
1588,2021-05-08,2021,5,8,6,Saturday,18,1,0,0,
1589,2021-05-09,2021,5,9,7,Sunday,18,1,0,0,
1590,2021-05-10,2021,5,10,1,Monday,19,0,1,0,
1591,2021-05-11,2021,5,11,2,Tuesday,19,0,1,0,
1592,2021-05-12,2021,5,12,3,Wednesday,19,0,0,1, Ramazan Bayramı  Arifesi
1593,2021-05-13,2021,5,13,4,Thursday,19,0,0,1, Ramazan Bayramı
1594,2021-05-14,2021,5,14,5,Friday,19,0,0,1, Ramazan Bayramı
1595,2021-05-15,2021,5,15,6,Saturday,19,1,0,1, Ramazan Bayramı
1596,2021-05-16,2021,5,16,7,Sunday,19,1,0,0,
1597,2021-05-17,2021,5,17,1,Monday,20,0,1,0,
1598,2021-05-18,2021,5,18,2,Tuesday,20,0,1,0,
1599,2021-05-19,2021,5,19,3,Wednesday,20,0,0,1, Atatürk'ü Anma Gençlik ve Spor Bayramı
1600,2021-05-20,2021,5,20,4,Thursday,20,0,1,0,
1601,2021-05-21,2021,5,21,5,Friday,20,0,1,0,
1602,2021-05-22,2021,5,22,6,Saturday,20,1,0,0,
1603,2021-05-23,2021,5,23,7,Sunday,20,1,0,0,
1604,2021-05-24,2021,5,24,1,Monday,21,0,1,0,
1605,2021-05-25,2021,5,25,2,Tuesday,21,0,1,0,
1606,2021-05-26,2021,5,26,3,Wednesday,21,0,1,0,
1607,2021-05-27,2021,5,27,4,Thursday,21,0,1,0,
1608,2021-05-28,2021,5,28,5,Friday,21,0,1,0,
1609,2021-05-29,2021,5,29,6,Saturday,21,1,0,0,
1610,2021-05-30,2021,5,30,7,Sunday,21,1,0,0,
1611,2021-05-31,2021,5,31,1,Monday,22,0,1,0,
1612,2021-06-01,2021,6,1,2,Tuesday,22,0,1,0,
1613,2021-06-02,2021,6,2,3,Wednesday,22,0,1,0,
1614,2021-06-03,2021,6,3,4,Thursday,22,0,1,0,
1615,2021-06-04,2021,6,4,5,Friday,22,0,1,0,
1616,2021-06-05,2021,6,5,6,Saturday,22,1,0,0,
1617,2021-06-06,2021,6,6,7,Sunday,22,1,0,0,
1618,2021-06-07,2021,6,7,1,Monday,23,0,1,0,
1619,2021-06-08,2021,6,8,2,Tuesday,23,0,1,0,
1620,2021-06-09,2021,6,9,3,Wednesday,23,0,1,0,
1621,2021-06-10,2021,6,10,4,Thursday,23,0,1,0,
1622,2021-06-11,2021,6,11,5,Friday,23,0,1,0,
1623,2021-06-12,2021,6,12,6,Saturday,23,1,0,0,
1624,2021-06-13,2021,6,13,7,Sunday,23,1,0,0,
1625,2021-06-14,2021,6,14,1,Monday,24,0,1,0,
1626,2021-06-15,2021,6,15,2,Tuesday,24,0,1,0,
1627,2021-06-16,2021,6,16,3,Wednesday,24,0,1,0,
1628,2021-06-17,2021,6,17,4,Thursday,24,0,1,0,
1629,2021-06-18,2021,6,18,5,Friday,24,0,1,0,
1630,2021-06-19,2021,6,19,6,Saturday,24,1,0,0,
1631,2021-06-20,2021,6,20,7,Sunday,24,1,0,0,
1632,2021-06-21,2021,6,21,1,Monday,25,0,1,0,
1633,2021-06-22,2021,6,22,2,Tuesday,25,0,1,0,
1634,2021-06-23,2021,6,23,3,Wednesday,25,0,1,0,
1635,2021-06-24,2021,6,24,4,Thursday,25,0,1,0,
1636,2021-06-25,2021,6,25,5,Friday,25,0,1,0,
1637,2021-06-26,2021,6,26,6,Saturday,25,1,0,0,
1638,2021-06-27,2021,6,27,7,Sunday,25,1,0,0,
1639,2021-06-28,2021,6,28,1,Monday,26,0,1,0,
1640,2021-06-29,2021,6,29,2,Tuesday,26,0,1,0,
1641,2021-06-30,2021,6,30,3,Wednesday,26,0,1,0,
1642,2021-07-01,2021,7,1,4,Thursday,26,0,1,0,
1643,2021-07-02,2021,7,2,5,Friday,26,0,1,0,
1644,2021-07-03,2021,7,3,6,Saturday,26,1,0,0,
1645,2021-07-04,2021,7,4,7,Sunday,26,1,0,0,
1646,2021-07-05,2021,7,5,1,Monday,27,0,1,0,
1647,2021-07-06,2021,7,6,2,Tuesday,27,0,1,0,
1648,2021-07-07,2021,7,7,3,Wednesday,27,0,1,0,
1649,2021-07-08,2021,7,8,4,Thursday,27,0,1,0,
1650,2021-07-09,2021,7,9,5,Friday,27,0,1,0,
1651,2021-07-10,2021,7,10,6,Saturday,27,1,0,0,
1652,2021-07-11,2021,7,11,7,Sunday,27,1,0,0,
1653,2021-07-12,2021,7,12,1,Monday,28,0,1,0,
1654,2021-07-13,2021,7,13,2,Tuesday,28,0,1,0,
1655,2021-07-14,2021,7,14,3,Wednesday,28,0,1,0,
1656,2021-07-15,2021,7,15,4,Thursday,28,0,0,1, Demokrasi ve Milli Birlik Günü
1657,2021-07-16,2021,7,16,5,Friday,28,0,1,0,
1658,2021-07-17,2021,7,17,6,Saturday,28,1,0,0,
1659,2021-07-18,2021,7,18,7,Sunday,28,1,0,0,
1660,2021-07-19,2021,7,19,1,Monday,29,0,0,1, Kurban Bayramı Arifesi
1661,2021-07-20,2021,7,20,2,Tuesday,29,0,0,1, Kurban Bayramı
1662,2021-07-21,2021,7,21,3,Wednesday,29,0,0,1, Kurban Bayramı
1663,2021-07-22,2021,7,22,4,Thursday,29,0,0,1, Kurban Bayramı
1664,2021-07-23,2021,7,23,5,Friday,29,0,0,1, Kurban Bayramı
1665,2021-07-24,2021,7,24,6,Saturday,29,1,0,0,
1666,2021-07-25,2021,7,25,7,Sunday,29,1,0,0,
1667,2021-07-26,2021,7,26,1,Monday,30,0,1,0,
1668,2021-07-27,2021,7,27,2,Tuesday,30,0,1,0,
1669,2021-07-28,2021,7,28,3,Wednesday,30,0,1,0,
1670,2021-07-29,2021,7,29,4,Thursday,30,0,1,0,
1671,2021-07-30,2021,7,30,5,Friday,30,0,1,0,
1672,2021-07-31,2021,7,31,6,Saturday,30,1,0,0,
1673,2021-08-01,2021,8,1,7,Sunday,30,1,0,0,
1674,2021-08-02,2021,8,2,1,Monday,31,0,1,0,
1675,2021-08-03,2021,8,3,2,Tuesday,31,0,1,0,
1676,2021-08-04,2021,8,4,3,Wednesday,31,0,1,0,
1677,2021-08-05,2021,8,5,4,Thursday,31,0,1,0,
1678,2021-08-06,2021,8,6,5,Friday,31,0,1,0,
1679,2021-08-07,2021,8,7,6,Saturday,31,1,0,0,
1680,2021-08-08,2021,8,8,7,Sunday,31,1,0,0,
1681,2021-08-09,2021,8,9,1,Monday,32,0,1,0,
1682,2021-08-10,2021,8,10,2,Tuesday,32,0,1,0,
1683,2021-08-11,2021,8,11,3,Wednesday,32,0,1,0,
1684,2021-08-12,2021,8,12,4,Thursday,32,0,1,0,
1685,2021-08-13,2021,8,13,5,Friday,32,0,1,0,
1686,2021-08-14,2021,8,14,6,Saturday,32,1,0,0,
